material,exp_label,rA,rB,rX,nA,nB,nX,chiA,chiB,chiX,rB_rX_ratio,rA_rX_ratio,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,chi_AX_ratio,chi_BX_ratio,log_rA_rB_ratio,A,B,X,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X
TlMnI3,0.0,169.89,82.83,219.49,1,2,-1,1.62,1.55,2.66,0.3772727272727272,0.7727272727272726,-1.04,-1.11,-1.82,-1.89,0.5714285714285714,0.5873015873015874,0.7169578292536637,Tl,Mn,I,-2.36925177,-4.411136790000002,-7.083940510000032,-2.3692518513323906,-0.936468712147378,0.2908709899851069,-0.13956498682436352,-1.152247272554489,-3.4344351648747526,5.166986943295928,7.312724883033412,11.131355946143177,109.74,40.830000000000005,90.24000000000001,154.46,205.42,107.49,59.04,137.51,41.190000000000005
KFeCl3,1.0,164.19,78.4,180.61,1,2,-1,0.82,1.83,3.16,0.430939226519337,0.9060773480662982,-2.3400000000000003,-1.33,-2.62,-1.61,0.8931297709923665,0.8260869565217391,0.7431576011346065,K,Fe,Cl,-2.318921259999999,-4.431945739999999,-8.594666479999974,-0.7664318763103054,-0.812293287884647,0.019723560677076313,-0.6361622968393374,-1.3037382507616442,-3.9352299810896123,4.31357484707873,7.470426106445764,13.876021229339663,220.49,133.01,67.85000000000001,302.81,193.65,75.67,207.79999999999998,38.15,224.95000000000002
CeTmS3,0.0,133.42,87.92,184.4,3,3,-2,1.12,1.25,2.58,0.4782608695652173,0.7282608695652174,-1.46,-1.33,-2.32,-2.19,0.6293103448275862,0.6073059360730594,0.42050298547270487,Ce,Tm,S,-2.5303330600000007,-3.153999099999999,-7.00838179000003,-2.5303331468620374,-1.0724057668138653,0.8145175879610062,0.0869328039854952,0.5222435779285232,-2.847077729734469,5.7005260616958715,6.424661898518719,11.769320157021456,204.28,176.24,74.72999999999999,257.54,254.47,84.92999999999999,118.67999999999999,111.95,273.21
TlCuF3,1.0,169.89,72.62,133.15,1,2,-1,1.62,1.9,3.98,0.5488721804511277,1.2781954887218043,-2.36,-2.08,-1.82,-1.54,1.2967032967032965,1.3506493506493507,0.8453389959018707,Tl,Cu,F,-2.36925177,-4.608164319999999,-11.111416699999976,-2.3692518513323906,-0.6024405606807606,1.1366816190203481,-0.13956498682436352,-1.5474569751238811,-4.336301480858267,5.166986943295928,8.147436993683963,19.391595983680425,109.74,120.22,40.44,154.46,203.01999999999998,37.4,59.04,31.900000000000002,143.19
CsSnBr3,1.0,188.28,102.53,195.56,1,2,-1,0.79,1.96,2.96,0.586734693877551,0.9591836734693876,-2.17,-1.0,-2.65,-1.48,0.8188679245283019,0.6756756756756757,0.4915098344666993,Cs,Sn,Br,-2.0859241200000014,-3.6934392700000016,-7.858438990000018,-0.47924297645159664,-3.693439396789498,0.05511027189184196,-0.5452966317296846,-1.0130803347838757,-3.6781509272527466,3.8635765556284616,6.875250052003975,12.554312316975999,253.57,106.59,75.14,319.04,135.54,88.34,202.25,46.940000000000005,22.81
KCaCl3,1.0,164.19,99.98,180.61,1,2,-1,0.82,1.0,3.16,0.5524861878453039,0.9060773480662982,-2.3400000000000003,-2.16,-2.62,-2.44,0.8931297709923665,0.8852459016393444,0.494696241836107,K,Ca,Cl,-2.318921259999999,-3.766160950000002,-8.594666479999974,-0.7664318763103054,-1.9458476867976409,0.019723560677076313,-0.6361622968393374,0.14999546214811163,-3.9352299810896123,4.31357484707873,6.309260154585895,13.876021229339663,220.49,179.84,67.85000000000001,302.81,231.01999999999998,75.67,207.79999999999998,67.61,224.95000000000002
PbSnS3,0.0,149.22,68.92,184.4,2,4,-2,2.33,1.96,2.58,0.3749999999999999,0.8097826086956521,-0.25,-0.6200000000000001,-1.11,-1.48,0.2252252252252252,0.41891891891891897,0.7698398013481998,Pb,Sn,S,-3.4960777300000014,-3.6934392700000016,-7.00838179000003,-3.4960778500144083,-3.693439396789498,0.8145175879610062,-0.8830451593257576,-1.0130803347838757,-2.847077729734469,6.576348032711487,6.875250052003975,11.769320157021456,103.96,106.59,74.72999999999999,140.49,135.54,84.92999999999999,56.76,46.940000000000005,273.21
VLiCl3,0.0,0.79,75.66,180.61,2,1,-1,1.63,0.98,3.16,0.4198895027624309,0.43646408839779,-1.5300000000000002,-2.18,-1.81,-2.46,0.845303867403315,0.8861788617886179,0.03871451218069043,V,Li,Cl,-4.348428499999998,-2.8741409099999977,-8.594666479999974,-4.348428649274164,-1.0207578250408813,0.019723560677076313,-0.78074486180114,-0.7561139179561087,-3.9352299810896123,7.169663669121636,5.297381732850112,13.876021229339663,148.18,165.76,67.85000000000001,205.66,201.34,75.67,47.59,674.19,224.95000000000002
SrTiSe3,0.0,144.48,60.28,198.14,2,4,-2,0.95,1.54,2.55,0.3055555555555555,0.7272727272727273,-1.6,-1.0099999999999998,-2.49,-1.9,0.642570281124498,0.5315789473684209,0.8671699345392049,Sr,Ti,Se,-3.5257832000000016,-4.219539480000003,-6.510488250000024,-1.2811882639810177,-4.219539624849625,-0.21118754724970967,0.15058605716674303,-0.3138992857783973,-2.730814399751447,5.884929518021573,7.119307230391988,10.84576444731508,195.84,154.67,79.97,254.93,206.03,95.78,111.21,51.94,23.97
CaLiBr3,0.0,133.65,75.66,195.56,2,1,-1,1.0,0.98,2.96,0.3877551020408163,0.6836734693877552,-1.96,-1.98,-2.44,-2.46,0.8032786885245902,0.8048780487804879,0.5671064596645805,Ca,Li,Br,-3.766160950000002,-2.8741409099999977,-7.858438990000018,-1.9458476867976409,-1.0207578250408813,0.05511027189184196,0.14999546214811163,-0.7561139179561087,-3.6781509272527466,6.309260154585895,5.297381732850112,12.554312316975999,179.84,165.76,75.14,231.01999999999998,201.34,88.34,67.61,674.19,22.81
CsCaCl3,1.0,188.28,99.98,180.61,1,2,-1,0.79,1.0,3.16,0.5524861878453039,1.0386740331491713,-2.37,-2.16,-2.65,-2.44,0.8943396226415095,0.8852459016393444,0.6312717768418578,Cs,Ca,Cl,-2.0859241200000014,-3.766160950000002,-8.594666479999974,-0.47924297645159664,-1.9458476867976409,0.019723560677076313,-0.5452966317296846,0.14999546214811163,-3.9352299810896123,3.8635765556284616,6.309260154585895,13.876021229339663,253.57,179.84,67.85000000000001,319.04,231.01999999999998,75.67,202.25,67.61,224.95000000000002
CsCoCl3,0.0,188.28,74.25,180.61,1,2,-1,0.79,1.88,3.16,0.4116022099447514,1.0386740331491713,-2.37,-1.2800000000000002,-2.65,-1.56,0.8943396226415095,0.8205128205128206,0.9256428374444353,Cs,Co,Cl,-2.0859241200000014,-4.433222810000001,-8.594666479999974,-0.47924297645159664,0.1435549649279978,0.019723560677076313,-0.5452966317296846,-1.3590473276566433,-3.9352299810896123,3.8635765556284616,7.672566418386976,13.876021229339663,253.57,128.78,67.85000000000001,319.04,161.4,75.67,202.25,35.82,224.95000000000002
CeYbS3,0.0,133.42,86.89,184.4,3,3,-2,1.12,1.1,2.58,0.4717391304347826,0.7282608695652174,-1.46,-1.48,-2.32,-2.34,0.6293103448275862,0.6324786324786326,0.43423317828460695,Ce,Yb,S,-2.5303330600000007,-3.076992080000003,-7.00838179000003,-2.5303331468620374,-1.0944533775707237,0.8145175879610062,0.0869328039854952,0.47679991736050453,-2.847077729734469,5.7005260616958715,6.531525574217345,11.769320157021456,204.28,173.83,74.72999999999999,257.54,248.89999999999998,84.92999999999999,118.67999999999999,112.50999999999999,273.21
AgMnF3,1.0,152.13,82.83,133.15,1,2,-1,1.93,1.55,3.98,0.6240601503759398,0.962406015037594,-2.05,-2.43,-1.51,-1.89,1.357615894039735,1.2857142857142858,0.4331896561230193,Ag,Mn,F,-4.402160580000001,-4.411136790000002,-11.111416699999976,-0.24629308845482334,-0.936468712147378,1.1366816190203481,-1.4755869046631138,-1.152247272554489,-4.336301480858267,7.7559637802550805,7.312724883033412,19.391595983680425,132.41000000000003,40.830000000000005,40.44,190.44,205.42,37.4,54.86,137.51,143.19
CsCaF3,1.0,188.28,99.98,133.15,1,2,-1,0.79,1.0,3.98,0.7518796992481203,1.413533834586466,-3.19,-2.98,-2.65,-2.44,1.2037735849056603,1.221311475409836,0.6312717768418578,Cs,Ca,F,-2.0859241200000014,-3.766160950000002,-11.111416699999976,-0.47924297645159664,-1.9458476867976409,1.1366816190203481,-0.5452966317296846,0.14999546214811163,-4.336301480858267,3.8635765556284616,6.309260154585895,19.391595983680425,253.57,179.84,40.44,319.04,231.01999999999998,37.4,202.25,67.61,143.19
CsYbI3,1.0,188.28,102.0,219.49,1,2,-1,0.79,1.1,2.66,0.4636363636363636,0.8545454545454544,-1.87,-1.56,-2.65,-2.34,0.7056603773584906,0.6666666666666667,0.6114691495456782,Cs,Yb,I,-2.0859241200000014,-3.076992080000003,-7.083940510000032,-0.47924297645159664,-1.0944533775707237,0.2908709899851069,-0.5452966317296846,0.47679991736050453,-3.4344351648747526,3.8635765556284616,6.531525574217345,11.131355946143177,253.57,173.83,90.24000000000001,319.04,248.89999999999998,107.49,202.25,112.50999999999999,41.190000000000005
CsDyI3,1.0,188.28,107.52,219.49,1,2,-1,0.79,1.22,2.66,0.4863636363636363,0.8545454545454544,-1.87,-1.4400000000000002,-2.65,-2.22,0.7056603773584906,0.6486486486486487,0.563613128368043,Cs,Dy,I,-2.0859241200000014,-3.164901719999999,-7.083940510000032,-0.47924297645159664,-1.1732693202763391,0.2908709899851069,-0.5452966317296846,0.4711191951556382,-3.4344351648747526,3.8635765556284616,6.187951074411365,11.131355946143177,253.57,28.52,90.24000000000001,319.04,256.01,107.49,202.25,111.98,41.190000000000005
LaYbS3,1.0,136.19,86.89,184.4,3,3,-2,1.1,1.1,2.58,0.4717391304347826,0.7391304347826088,-1.48,-1.48,-2.34,-2.34,0.6324786324786326,0.6324786324786326,0.44904826406974757,La,Yb,S,-2.778124050000001,-3.076992080000003,-7.00838179000003,-2.7781241453682792,-1.0944533775707237,0.8145175879610062,-0.2216918666232401,0.47679991736050453,-2.847077729734469,5.8114999284947535,6.531525574217345,11.769320157021456,205.43,173.83,74.72999999999999,267.61,248.89999999999998,84.92999999999999,119.73,112.50999999999999,273.21
TlFeF3,1.0,169.89,78.4,133.15,1,2,-1,1.62,1.83,3.98,0.5864661654135338,1.2781954887218043,-2.36,-2.15,-1.82,-1.61,1.2967032967032965,1.3354037267080745,0.7790896103606701,Tl,Fe,F,-2.36925177,-4.431945739999999,-11.111416699999976,-2.3692518513323906,-0.812293287884647,1.1366816190203481,-0.13956498682436352,-1.3037382507616442,-4.336301480858267,5.166986943295928,7.470426106445764,19.391595983680425,109.74,133.01,40.44,154.46,193.65,37.4,59.04,38.15,143.19
CsSrI3,0.0,188.28,117.95,219.49,1,2,-1,0.79,0.95,2.66,0.5363636363636363,0.8545454545454544,-1.87,-1.7100000000000002,-2.65,-2.49,0.7056603773584906,0.6867469879518072,0.46575733836428446,Cs,Sr,I,-2.0859241200000014,-3.5257832000000016,-7.083940510000032,-0.47924297645159664,-1.2811882639810177,0.2908709899851069,-0.5452966317296846,0.15058605716674303,-3.4344351648747526,3.8635765556284616,5.884929518021573,11.131355946143177,253.57,195.84,90.24000000000001,319.04,254.93,107.49,202.25,111.21,41.190000000000005
CeScS3,1.0,133.42,74.11,184.4,3,3,-2,1.12,1.36,2.58,0.404891304347826,0.7282608695652174,-1.46,-1.22,-2.32,-2.08,0.6293103448275862,0.5865384615384615,0.5870406745653975,Ce,Sc,S,-2.5303330600000007,-3.2357286599999986,-7.00838179000003,-2.5303331468620374,-3.2357287710770692,0.8145175879610062,0.0869328039854952,0.27533029145358084,-2.847077729734469,5.7005260616958715,6.884657007341072,11.769320157021456,204.28,165.06,74.72999999999999,257.54,217.73999999999998,84.92999999999999,118.67999999999999,58.09,273.21
KMnCl3,1.0,164.19,82.83,180.61,1,2,-1,0.82,1.55,3.16,0.4585635359116021,0.9060773480662982,-2.3400000000000003,-1.61,-2.62,-1.89,0.8931297709923665,0.851851851851852,0.6810258200276005,K,Mn,Cl,-2.318921259999999,-4.411136790000002,-8.594666479999974,-0.7664318763103054,-0.936468712147378,0.019723560677076313,-0.6361622968393374,-1.152247272554489,-3.9352299810896123,4.31357484707873,7.312724883033412,13.876021229339663,220.49,40.830000000000005,67.85000000000001,302.81,205.42,75.67,207.79999999999998,137.51,224.95000000000002
BaHfS3,1.0,161.04,70.83,184.4,2,4,-2,0.89,1.3,2.58,0.3858695652173912,0.875,-1.69,-1.28,-2.55,-2.14,0.6627450980392157,0.5981308411214953,0.8187244879431476,Ba,Hf,S,-3.2293497700000002,-2.693665829999998,-7.00838179000003,-2.0224315294266337,-2.6936659224689756,0.8145175879610062,0.18154870422262356,0.18457353533323026,-2.847077729734469,5.363406047114364,6.50368793830198,11.769320157021456,219.67000000000002,153.65,74.72999999999999,266.14000000000004,213.77,84.92999999999999,131.01,89.50999999999999,273.21
SrTiS3,0.0,144.48,60.28,184.4,2,4,-2,0.95,1.54,2.58,0.3288043478260869,0.7826086956521738,-1.63,-1.04,-2.49,-1.9,0.6546184738955823,0.5473684210526316,0.8671699345392049,Sr,Ti,S,-3.5257832000000016,-4.219539480000003,-7.00838179000003,-1.2811882639810177,-4.219539624849625,0.8145175879610062,0.15058605716674303,-0.3138992857783973,-2.847077729734469,5.884929518021573,7.119307230391988,11.769320157021456,195.84,154.67,74.72999999999999,254.93,206.03,84.92999999999999,111.21,51.94,273.21
CdCuCl3,0.0,131.4,77.48,180.61,2,1,-1,1.69,1.9,3.16,0.425414364640884,0.7237569060773481,-1.4700000000000002,-1.2600000000000002,-1.75,-1.54,0.8400000000000001,0.8181818181818183,0.5313919013474677,Cd,Cu,Cl,-5.657022910000005,-4.608164319999999,-8.594666479999974,-1.1571185497219154,-0.6024405606807606,0.019723560677076313,0.9482623915387753,-1.5474569751238811,-3.9352299810896123,9.27193000127873,8.147436993683963,13.876021229339663,123.55,120.22,67.85000000000001,179.66,203.01999999999998,75.67,51.92,31.900000000000002,224.95000000000002
LaScS3,1.0,136.19,74.11,184.4,3,3,-2,1.1,1.36,2.58,0.404891304347826,0.7391304347826088,-1.48,-1.22,-2.34,-2.08,0.6324786324786326,0.5865384615384615,0.6018557603505384,La,Sc,S,-2.778124050000001,-3.2357286599999986,-7.00838179000003,-2.7781241453682792,-3.2357287710770692,0.8145175879610062,-0.2216918666232401,0.27533029145358084,-2.847077729734469,5.8114999284947535,6.884657007341072,11.769320157021456,205.43,165.06,74.72999999999999,267.61,217.73999999999998,84.92999999999999,119.73,58.09,273.21
CsVCl3,0.0,188.28,79.35,180.61,1,2,-1,0.79,1.63,3.16,0.43646408839779,1.0386740331491713,-2.37,-1.5300000000000002,-2.65,-1.81,0.8943396226415095,0.845303867403315,0.8669941103629276,Cs,V,Cl,-2.0859241200000014,-4.348428499999998,-8.594666479999974,-0.47924297645159664,-4.348428649274164,0.019723560677076313,-0.5452966317296846,-0.78074486180114,-3.9352299810896123,3.8635765556284616,7.169663669121636,13.876021229339663,253.57,148.18,67.85000000000001,319.04,205.66,75.67,202.25,47.59,224.95000000000002
KBaF3,0.0,164.19,134.51,133.15,1,2,-1,0.82,0.89,3.98,1.0150375939849623,1.2330827067669172,-3.16,-3.09,-2.62,-2.55,1.2061068702290076,1.211764705882353,0.19459164938576878,K,Ba,F,-2.318921259999999,-3.2293497700000002,-11.111416699999976,-0.7664318763103054,-2.0224315294266337,1.1366816190203481,-0.6361622968393374,0.18154870422262356,-4.336301480858267,4.31357484707873,5.363406047114364,19.391595983680425,220.49,219.67000000000002,40.44,302.81,266.14000000000004,37.4,207.79999999999998,131.01,143.19
PbNbS3,0.0,149.22,67.89,184.4,2,4,-2,2.33,1.6,2.58,0.3695652173913044,0.8097826086956521,-0.25,-0.98,-1.11,-1.84,0.2252252252252252,0.5326086956521738,0.7844386007693523,Pb,Nb,S,-3.4960777300000014,-4.453728150000003,-7.00838179000003,-3.4960778500144083,-4.45372830288892,0.8145175879610062,-0.8830451593257576,-1.1054994379504735,-2.847077729734469,6.576348032711487,7.135067946929306,11.769320157021456,103.96,158.34,74.72999999999999,140.49,209.16,84.92999999999999,56.76,77.56,273.21
PbTiS3,0.0,149.22,60.28,184.4,2,4,-2,2.33,1.54,2.58,0.3288043478260869,0.8097826086956521,-0.25,-1.04,-1.11,-1.9,0.2252252252252252,0.5473684210526316,0.9013029409086635,Pb,Ti,S,-3.4960777300000014,-4.219539480000003,-7.00838179000003,-3.4960778500144083,-4.219539624849625,0.8145175879610062,-0.8830451593257576,-0.3138992857783973,-2.847077729734469,6.576348032711487,7.119307230391988,11.769320157021456,103.96,154.67,74.72999999999999,140.49,206.03,84.92999999999999,56.76,51.94,273.21
TlGeI3,0.0,169.89,73.44,219.49,1,2,-1,1.62,2.01,2.66,0.3318181818181818,0.7727272727272726,-1.04,-0.6500000000000004,-1.82,-1.4300000000000002,0.5714285714285714,0.45454545454545475,0.8453389959018707,Tl,Ge,I,-2.36925177,-3.8949312500000026,-7.083940510000032,-2.3692518513323906,-3.894931383706377,0.2908709899851069,-0.13956498682436352,-0.9159627234370702,-3.4344351648747526,5.166986943295928,7.445211421588107,11.131355946143177,109.74,92.2,90.24000000000001,154.46,117.22000000000001,107.49,59.04,26.66,41.190000000000005
CsSrCl3,1.0,188.28,117.95,180.61,1,2,-1,0.79,0.95,3.16,0.6519337016574586,1.0386740331491713,-2.37,-2.21,-2.65,-2.49,0.8943396226415095,0.8875502008032128,0.46575733836428446,Cs,Sr,Cl,-2.0859241200000014,-3.5257832000000016,-8.594666479999974,-0.47924297645159664,-1.2811882639810177,0.019723560677076313,-0.5452966317296846,0.15058605716674303,-3.9352299810896123,3.8635765556284616,5.884929518021573,13.876021229339663,253.57,195.84,67.85000000000001,319.04,254.93,75.67,202.25,111.21,224.95000000000002
CsPbI3,1.0,188.28,118.46,219.49,1,2,-1,0.79,2.33,2.66,0.5409090909090909,0.8545454545454544,-1.87,-0.33,-2.65,-1.11,0.7056603773584906,0.29729729729729726,0.4573184697184198,Cs,Pb,I,-2.0859241200000014,-3.4960777300000014,-7.083940510000032,-0.47924297645159664,-3.4960778500144083,0.2908709899851069,-0.5452966317296846,-0.8830451593257576,-3.4344351648747526,3.8635765556284616,6.576348032711487,11.131355946143177,253.57,103.96,90.24000000000001,319.04,140.49,107.49,202.25,56.76,41.190000000000005
CsTiI3,0.0,188.28,85.67,219.49,1,2,-1,0.79,1.54,2.66,0.3909090909090909,0.8545454545454544,-1.87,-1.12,-2.65,-1.9,0.7056603773584906,0.5894736842105264,0.7820946665764414,Cs,Ti,I,-2.0859241200000014,-4.219539480000003,-7.083940510000032,-0.47924297645159664,-4.219539624849625,0.2908709899851069,-0.5452966317296846,-0.3138992857783973,-3.4344351648747526,3.8635765556284616,7.119307230391988,11.131355946143177,253.57,154.67,90.24000000000001,319.04,206.03,107.49,202.25,51.94,41.190000000000005
PbVS3,0.0,149.22,58.44,184.4,2,4,-2,2.33,1.63,2.58,0.3152173913043478,0.8097826086956521,-0.25,-0.9500000000000002,-1.11,-1.81,0.2252252252252252,0.5248618784530388,0.9435032953990399,Pb,V,S,-3.4960777300000014,-4.348428499999998,-7.00838179000003,-3.4960778500144083,-4.348428649274164,0.8145175879610062,-0.8830451593257576,-0.78074486180114,-2.847077729734469,6.576348032711487,7.169663669121636,11.769320157021456,103.96,148.18,74.72999999999999,140.49,205.66,84.92999999999999,56.76,47.59,273.21
CaLiF3,0.0,133.65,75.66,133.15,2,1,-1,1.0,0.98,3.98,0.5714285714285714,1.0075187969924813,-2.98,-3.0,-2.44,-2.46,1.221311475409836,1.2195121951219512,0.5671064596645805,Ca,Li,F,-3.766160950000002,-2.8741409099999977,-11.111416699999976,-1.9458476867976409,-1.0207578250408813,1.1366816190203481,0.14999546214811163,-0.7561139179561087,-4.336301480858267,6.309260154585895,5.297381732850112,19.391595983680425,179.84,165.76,40.44,231.01999999999998,201.34,37.4,67.61,674.19,143.19
RbMnCl3,1.0,172.2,82.83,180.61,1,2,-1,0.82,1.55,3.16,0.4585635359116021,0.9502762430939226,-2.3400000000000003,-1.61,-2.62,-1.89,0.8931297709923665,0.851851851851852,0.7286538690168551,Rb,Mn,Cl,-2.23129531,-4.411136790000002,-8.594666479999974,-0.6626547127478113,-0.936468712147378,0.019723560677076313,-0.5654554674099543,-1.152247272554489,-3.9352299810896123,4.153592876586776,7.312724883033412,13.876021229339663,231.42,40.830000000000005,67.85000000000001,324.0,205.42,75.67,240.09999999999997,137.51,224.95000000000002
EuZrS3,1.0,143.72,72.07,184.4,2,4,-2,1.2,1.33,2.58,0.3913043478260869,0.7336956521739131,-1.38,-1.25,-2.24,-2.11,0.6160714285714285,0.5924170616113744,0.6286086594223741,Eu,Zr,S,-2.76744646,-3.6022224400000007,-7.00838179000003,-2.7674465550017393,-3.602222563658176,0.8145175879610062,0.4802925635161391,-0.27140667131249985,-2.847077729734469,6.002313428086848,7.139550537079975,11.769320157021456,31.35,166.94,74.72999999999999,267.74,222.0,84.92999999999999,114.02,84.44,273.21
RbCdCl3,1.0,172.2,95.14,180.61,1,2,-1,0.82,1.69,3.16,0.5248618784530387,0.9502762430939226,-2.3400000000000003,-1.4700000000000002,-2.62,-1.75,0.8931297709923665,0.8400000000000001,0.5936175852129121,Rb,Cd,Cl,-2.23129531,-5.657022910000005,-8.594666479999974,-0.6626547127478113,-1.1571185497219154,0.019723560677076313,-0.5654554674099543,0.9482623915387753,-3.9352299810896123,4.153592876586776,9.27193000127873,13.876021229339663,231.42,123.55,67.85000000000001,324.0,179.66,75.67,240.09999999999997,51.92,224.95000000000002
EuHfS3,1.0,143.72,70.83,184.4,2,4,-2,1.2,1.3,2.58,0.3858695652173912,0.7336956521739131,-1.38,-1.28,-2.24,-2.14,0.6160714285714285,0.5981308411214953,0.642594901397114,Eu,Hf,S,-2.76744646,-2.693665829999998,-7.00838179000003,-2.7674465550017393,-2.6936659224689756,0.8145175879610062,0.4802925635161391,0.18457353533323026,-2.847077729734469,6.002313428086848,6.50368793830198,11.769320157021456,31.35,153.65,74.72999999999999,267.74,213.77,84.92999999999999,114.02,89.50999999999999,273.21
MnLiF3,0.0,120.54,75.66,133.15,2,1,-1,1.55,0.98,3.98,0.5714285714285714,0.7218045112781954,-2.43,-3.0,-1.89,-2.46,1.2857142857142858,1.2195121951219512,0.2336148511815051,Mn,Li,F,-4.411136790000002,-2.8741409099999977,-11.111416699999976,-0.936468712147378,-1.0207578250408813,1.1366816190203481,-1.152247272554489,-0.7561139179561087,-4.336301480858267,7.312724883033412,5.297381732850112,19.391595983680425,40.830000000000005,165.76,40.44,205.42,201.34,37.4,137.51,674.19,143.19
CsCrCl3,0.0,188.28,80.17,180.61,1,2,-1,0.79,1.66,3.16,0.4419889502762431,1.0386740331491713,-2.37,-1.5000000000000002,-2.65,-1.78,0.8943396226415095,0.8426966292134832,0.8544153281560676,Cs,Cr,Cl,-2.0859241200000014,-4.38888821,-8.594666479999974,-0.47924297645159664,-4.388888360663078,0.019723560677076313,-0.5452966317296846,-1.078476583023451,-3.9352299810896123,3.8635765556284616,7.228119012129165,13.876021229339663,253.57,142.45999999999998,67.85000000000001,319.04,198.93,75.67,202.25,43.95,224.95000000000002
RbPbI3,0.0,172.2,118.46,219.49,1,2,-1,0.82,2.33,2.66,0.5409090909090909,0.7818181818181817,-1.8400000000000003,-0.33,-2.62,-1.11,0.7022900763358779,0.29729729729729726,0.3683709837019236,Rb,Pb,I,-2.23129531,-3.4960777300000014,-7.083940510000032,-0.6626547127478113,-3.4960778500144083,0.2908709899851069,-0.5654554674099543,-0.8830451593257576,-3.4344351648747526,4.153592876586776,6.576348032711487,11.131355946143177,231.42,103.96,90.24000000000001,324.0,140.49,107.49,240.09999999999997,56.76,41.190000000000005
CsPbBr3,1.0,188.28,118.46,195.56,1,2,-1,0.79,2.33,2.96,0.6071428571428571,0.9591836734693876,-2.17,-0.6299999999999999,-2.65,-1.11,0.8188679245283019,0.5675675675675674,0.4573184697184198,Cs,Pb,Br,-2.0859241200000014,-3.4960777300000014,-7.858438990000018,-0.47924297645159664,-3.4960778500144083,0.05511027189184196,-0.5452966317296846,-0.8830451593257576,-3.6781509272527466,3.8635765556284616,6.576348032711487,12.554312316975999,253.57,103.96,75.14,319.04,140.49,88.34,202.25,56.76,22.81
RbPbF3,1.0,172.2,118.46,133.15,1,2,-1,0.82,2.33,3.98,0.894736842105263,1.2932330827067668,-3.16,-1.65,-2.62,-1.11,1.2061068702290076,1.4864864864864862,0.3683709837019236,Rb,Pb,F,-2.23129531,-3.4960777300000014,-11.111416699999976,-0.6626547127478113,-3.4960778500144083,1.1366816190203481,-0.5654554674099543,-0.8830451593257576,-4.336301480858267,4.153592876586776,6.576348032711487,19.391595983680425,231.42,103.96,40.44,324.0,140.49,37.4,240.09999999999997,56.76,143.19
NaCdBr3,0.0,139.25,95.14,195.56,1,2,-1,0.93,1.69,2.96,0.4846938775510204,0.7091836734693877,-2.03,-1.27,-2.51,-1.75,0.8087649402390438,0.7257142857142858,0.38059704153015084,Na,Cd,Br,-2.7445312200000007,-5.657022910000005,-7.858438990000018,-2.7445313142150973,-1.1571185497219154,0.05511027189184196,-0.7570217149871556,0.9482623915387753,-3.6781509272527466,5.147636303709317,9.27193000127873,12.554312316975999,175.88,123.55,75.14,260.21000000000004,179.66,88.34,845.6800000000001,51.92,22.81
PrLuSe3,0.0,130.43,85.75,198.14,3,3,-2,1.13,1.27,2.55,0.4348484848484849,0.5954545454545455,-1.42,-1.2799999999999998,-2.31,-2.17,0.6147186147186147,0.5898617511520736,0.31432739610964017,Pr,Lu,Se,-2.320982129999998,-1.7533157500000005,-6.510488250000024,-2.320982209675374,-1.7533158101883548,-0.21118754724970967,0.11525855498472169,0.3090144625889975,-2.730814399751447,5.700078313684422,5.26002856955933,10.84576444731508,201.97,162.29,79.97,271.35,232.06,95.78,117.97999999999999,97.53,23.97
TlZnCl3,0.0,169.89,74.34,180.61,1,2,-1,1.62,1.65,3.16,0.4088397790055249,0.9392265193370164,-1.54,-1.5100000000000002,-1.82,-1.79,0.8461538461538461,0.8435754189944136,0.831733343846092,Tl,Zn,Cl,-2.36925177,-5.977182470000003,-8.594666479999974,-2.3692518513323906,-1.1074028380152596,0.019723560677076313,-0.13956498682436352,0.922398193658712,-3.9352299810896123,5.166986943295928,9.889346728482574,13.876021229339663,109.74,110.67999999999999,67.85000000000001,154.46,166.61,75.67,59.04,29.970000000000002,224.95000000000002
CsHgCl3,1.0,188.28,103.04,180.61,1,2,-1,0.79,2.0,3.16,0.56353591160221,1.0386740331491713,-2.37,-1.16,-2.65,-1.44,0.8943396226415095,0.8055555555555556,0.6114691495456782,Cs,Hg,Cl,-2.0859241200000014,-6.807995810000004,-8.594666479999974,-0.47924297645159664,-0.952083492683411,0.019723560677076313,-0.5452966317296846,1.3885838835805904,-3.9352299810896123,3.8635765556284616,10.679763451594111,13.876021229339663,253.57,116.75000000000001,67.85000000000001,319.04,173.51,75.67,202.25,61.58,224.95000000000002
