material,exp_label,rA,rB,rX,nA,nB,nX,chiA,chiB,chiX,rB_rX_ratio,rA_rX_ratio,delta_chi_AX,delta_chi_BX,delta_chi_AO,delta_chi_BO,chi_AX_ratio,chi_BX_ratio,log_rA_rB_ratio,HOMO_A,HOMO_B,HOMO_X,LUMO_A,LUMO_B,LUMO_X,EA_A,EA_B,EA_X,IP_A,IP_B,IP_X,rS_A,rS_B,rS_X,rP_A,rP_B,rP_X,rD_A,rD_B,rD_X,rA_rB_ratio,t_sisso_291,t,tau,t_jess,t_sisso_5,t_sisso_219,t_sisso_55,t_sisso_14,t_sisso_37,t_sisso_124,t_sisso_58,t_sisso_39,t_sisso_212,t_sisso_223,t_sisso_51,t_sisso_46,t_sisso_181,t_sisso_23,t_sisso_177,t_sisso_33,t_sisso_10,p_t_sisso_5,p_t_sisso_219,p_t_sisso_55,p_t_sisso_14,p_t_sisso_124,p_t_sisso_39,p_t_sisso_23,p_t_sisso_177,p_t_sisso_33,p_t_sisso_10
SrZrSe3,0.0,144.48,72.07,198.14,2.0,4.0,-2.0,0.95,1.33,2.55,0.3636363636363636,0.7272727272727273,-1.6,-1.2199999999999998,-2.49,-2.11,0.642570281124498,0.5781990521327013,0.6931471805599453,-3.5257832000000016,-3.6022224400000007,-6.510488250000024,-1.2811882639810177,-3.602222563658176,-0.2111875472497096,0.150586057166743,-0.2714066713124998,-2.730814399751447,5.884929518021573,7.139550537079975,10.84576444731508,195.84,166.94,79.97,254.93,222.0,95.78,111.21,84.44,23.97,2.0047176356320247,0.19573099045266454,0.8965972230554277,4.514069103590163,0.9964159013217213,1.0357467297710647,0.15896260983601093,1.0357467297710645,-0.8633452849337389,0.7666971702849655,0.15896260983601093,1.0357467297710645,0.7666971702849655,0.15896260983601093,0.15896260983601093,1.0357467297710645,1.0357467297710645,-1.556682577017995,0.6919692668285529,-0.9046142283763928,0.5891453967074893,0.037412382462488576,0.032929958724064116,0.016447287115133966,0.02693081168736719,0.3825668774623978,0.016447287115133966,0.009299082947469709,0.7635800463686188,0.37554457629063126,0.33431982481385586,0.5687660925304956
NdScS3,1.0,127.64,74.11,184.4,3.0,3.0,-2.0,1.14,1.36,2.58,0.404891304347826,0.6902173913043478,-1.4400000000000002,-1.22,-2.3,-2.08,0.6260869565217393,0.5865384615384615,0.5333879610730774,-2.1210724900000018,-3.2357286599999986,-7.00838179000003,-2.121072562812813,-3.235728771077069,0.8145175879610062,0.3586248253414548,0.2753302914535808,-2.847077729734469,5.776794692320843,6.884657007341072,11.769320157021456,200.25,165.06,74.72999999999999,272.22,217.74,84.92999999999999,117.44,58.09,273.21,1.7223046822291188,0.17227262499943513,0.853530446807863,2.992078820262473,0.9110813949675383,0.8947857545410647,0.20206834564341808,0.8947857545410647,-0.8136556509371302,0.8387570355027152,0.20206834564341808,0.8947857545410647,0.8387570355027152,0.20206834564341808,0.20206834564341808,0.8947857545410647,0.8947857545410647,-1.4297104544580623,0.6771610287268568,-0.8073868243916251,0.5799403544718185,0.0768789501999015,0.24964773179677976,0.08693840845212795,0.24079941774964772,0.8266432396704929,0.08693840845212795,0.036354120355896656,0.8669348206633926,0.7711788638416189,0.7729698205288638,0.6694285291510887
SrZrS3,1.0,144.48,72.07,184.4,2.0,4.0,-2.0,0.95,1.33,2.58,0.3913043478260869,0.7826086956521738,-1.63,-1.25,-2.49,-2.11,0.6546184738955823,0.5924170616113744,0.6931471805599453,-3.5257832000000016,-3.6022224400000007,-7.00838179000003,-1.2811882639810177,-3.602222563658176,0.8145175879610062,0.150586057166743,-0.2714066713124998,-2.847077729734469,5.884929518021573,7.139550537079975,11.769320157021456,195.84,166.94,74.72999999999999,254.93,222.0,84.92999999999999,111.21,84.44,273.21,2.0047176356320247,0.21452050112886978,0.9067487971097559,4.323421122460706,1.0019537792448459,0.9964265427691998,0.19318720679537155,0.9964265427692001,-0.854722299477662,0.8408526365115492,0.19318720679537155,0.9964265427692001,0.8408526365115492,0.19318720679537155,0.19318720679537155,0.9964265427692001,0.9964265427692001,-1.4978266642196272,0.6848997187940808,-0.8849114606090527,0.5881788528506808,0.015531212851082025,0.06044120284667288,0.062362319227114486,0.05178483089853362,0.4687233123701686,0.062362319227114486,0.037797877990991144,0.8186279910654536,0.4582644404885043,0.3801651857454667,0.508888184410659
LaErS3,0.0,136.19,88.98,184.4,3.0,3.0,-2.0,1.1,1.24,2.58,0.483695652173913,0.7391304347826088,-1.48,-1.34,-2.34,-2.2,0.6324786324786326,0.6090909090909091,0.4240185160039122,-2.778124050000001,-3.1956924299999976,-7.00838179000003,-2.7781241453682792,-1.116046528311978,0.8145175879610062,-0.2216918666232401,0.3640982624916961,-2.847077729734469,5.8114999284947535,6.339470940626883,11.769320157021456,205.43,26.96,74.72999999999999,267.61,255.11,84.92999999999999,119.73,111.71,273.21,1.5305686671162058,0.17104093079814436,0.829219160189586,3.860161445713608,0.8610593141909976,0.8787060668842277,0.21396006411722843,0.8787060668842277,-0.8532709392917522,0.8945280061031793,0.21396006411722843,0.8787060668842277,0.8945280061031793,0.21396006411722843,0.21396006411722843,0.8787060668842277,0.8787060668842277,-1.5089566955236597,0.716479356709359,-0.8824816826431805,0.5889303095095548,-0.026445255380169987,0.3013006400194343,0.13333407426227237,0.2951815242356995,0.4835682630869102,0.13333407426227237,0.09962166849047725,0.5053198180112471,0.4688845467301977,0.3442853441126676,0.39430790165288804
KHgI3,0.0,164.19,103.04,219.49,1.0,2.0,-1.0,0.82,2.0,2.66,0.4636363636363636,0.7454545454545454,-1.8400000000000003,-0.6600000000000001,-2.62,-1.44,0.7022900763358779,0.4583333333333334,0.4748936145399272,-2.318921259999999,-6.807995810000004,-7.083940510000032,-0.7664318763103054,-0.952083492683411,0.2908709899851069,-0.6361622968393374,1.3885838835805904,-3.4344351648747526,4.31357484707873,10.679763451594113,11.131355946143175,220.49,116.75,90.24,302.81,173.51,107.49,207.8,61.58,41.190000000000005,1.593458850931677,0.18168463206835414,0.8411726450656701,4.550265553381986,1.28890298425052,0.8060972208509716,0.22496820214697863,0.8060972208509716,-0.7930373932724538,1.026507513148009,0.22496820214697863,0.8060972208509716,1.026507513148009,0.22496820214697863,0.22496820214697863,0.8060972208509716,0.8060972208509716,-1.2488784486944124,0.6982776694414223,-0.8362337052054925,0.5846193960090014,0.120163632529471,0.5808876683318743,0.19321658310384757,0.5937815827144991,0.9175782704567655,0.19321658310384757,0.5842966111184503,0.7056972613207496,0.6686278703606309,0.5620395623160684,0.7617893964140681
MnLiI3,0.0,120.54,75.66,219.49,2.0,1.0,-1.0,1.55,0.98,2.66,0.3454545454545454,0.4363636363636363,-1.11,-1.6800000000000002,-1.89,-2.46,0.5873015873015874,0.6829268292682927,0.2336148511815051,-4.411136790000002,-2.8741409099999977,-7.083940510000032,-0.936468712147378,-1.0207578250408813,0.2908709899851069,-1.152247272554489,-0.7561139179561087,-3.4344351648747526,7.312724883033412,5.297381732850112,11.131355946143175,40.830000000000005,165.76,90.24,205.42,201.34,107.49,137.51,674.19,41.190000000000005,1.5931800158604283,0.06187127806618991,0.8146302709308799,5.742621205416388,0.7005635606588123,0.8105684696299148,0.0858641990061927,0.8105684696299148,-0.9133504943736427,0.5043975754091337,0.0858641990061927,0.8105684696299148,0.5043975754091337,0.0858641990061927,0.0858641990061927,0.8105684696299148,0.8105684696299148,-2.7450398362955255,0.609744506983322,-0.7455309949964217,0.5622460851827573,-0.20355217034468523,0.5633327643921856,0.000901494470945308,0.5751622802498485,0.07447473752480842,0.000901494470945308,5.933939999867827e-05,0.9937117018975267,0.9058499918001566,0.9927450691662351,0.09275260913467366
CsNiI3,0.0,188.28,69.57,219.49,1.0,2.0,-1.0,0.79,1.91,2.66,0.3136363636363636,0.8545454545454544,-1.87,-0.7500000000000002,-2.65,-1.53,0.7056603773584906,0.4901960784313727,1.0023354582326898,-2.0859241200000014,-4.439555410000002,-7.083940510000032,-0.4792429764515966,-4.4395555624023935,0.2908709899851069,-0.5452966317296846,-1.3513871613897686,-3.4344351648747526,3.8635765556284616,7.898771670150475,11.131355946143175,253.57,125.17,90.24,319.04,156.73999999999998,107.49,202.25,33.809999999999995,41.190000000000005,2.7063389391979302,0.23525892405138984,0.997501067185728,4.873260104794403,1.4359498381509865,1.5284308675605796,0.14078272446838153,1.2328508601861083,-1.0739814609614642,0.7249243823750386,0.14078272446838153,1.2328508601861083,0.7249243823750386,0.14078272446838153,0.14078272446838153,1.2328508601861083,1.2328508601861083,-2.2329863537005448,0.8538145878328591,-1.1481897837255353,0.6310716999000429,-0.20249564268405992,1.2087545857206998e-05,0.007992680488345009,0.0009311900005013725,0.0001252681290223796,0.007992680488345009,0.004172640838253062,0.0018314813414164485,0.016694891535838467,9.170706371819922e-05,0.09362702004378227
AgZnF3,1.0,152.13,74.34,133.15,1.0,2.0,-1.0,1.93,1.65,3.98,0.556390977443609,0.962406015037594,-2.05,-2.33,-1.51,-1.79,1.357615894039735,1.3016759776536313,0.5479651707154475,-4.402160580000001,-5.977182470000003,-11.111416699999976,-0.2462930884548233,-1.1074028380152596,1.136681619020348,-1.4755869046631138,0.922398193658712,-4.336301480858267,7.75596378025508,9.889346728482574,19.391595983680425,132.41000000000005,110.68,40.44,190.44,166.61,37.4,54.86,29.97,143.19,2.0464083938660207,0.2633164877211578,0.9722103748377104,3.6488629873146063,1.0139914079148957,0.6358179628491439,0.3103159816919618,0.6358179628491439,-0.8462045750773474,1.2776005933331565,0.3103159816919618,0.6358179628491439,1.2776005933331565,0.3103159816919618,0.3103159816919618,0.6358179628491439,0.6358179628491439,-0.5752080818708042,0.6389647090251596,-0.7854513152774747,0.5722516030189309,0.3095011471010176,0.9548590404989211,0.8710922164489386,0.9637580310558196,0.5558131619558967,0.8710922164489386,0.9944735636894547,0.9755229607585517,0.8314583911788667,0.9444193451664296,0.9532448951878353
LaTmS3,0.0,136.19,87.92,184.4,3.0,3.0,-2.0,1.1,1.25,2.58,0.4782608695652173,0.7391304347826088,-1.48,-1.33,-2.34,-2.19,0.6324786324786326,0.6073059360730594,0.4353180712578456,-2.778124050000001,-3.153999099999999,-7.00838179000003,-2.7781241453682792,-1.0724057668138651,0.8145175879610062,-0.2216918666232401,0.5222435779285232,-2.847077729734469,5.8114999284947535,6.424661898518719,11.769320157021456,205.43,176.24,74.72999999999999,267.61,254.47,84.92999999999999,119.73,111.95,273.21,1.5490218380345768,0.17313615070535893,0.832446878718526,3.7162238455275394,0.8669516172811794,0.856536946412903,0.21648786293755365,0.8565369464129031,-0.8464198618728864,0.9172357290160423,0.21648786293755365,0.8565369464129031,0.9172357290160423,0.21648786293755365,0.21648786293755365,0.8565369464129031,0.8565369464129031,-1.4873239816409038,0.7116748940521309,-0.8681466833848925,0.5876922818547262,-0.012892178063138403,0.3813157122837958,0.14554314719005532,0.3804376171080359,0.5536304098745867,0.14554314719005532,0.14633250702186926,0.5610831628281474,0.5323386506565663,0.40416480530393467,0.430626302320739
MnLiF3,0.0,120.54,75.66,133.15,2.0,1.0,-1.0,1.55,0.98,3.98,0.5714285714285714,0.7218045112781954,-2.43,-3.0,-1.89,-2.46,1.2857142857142858,1.2195121951219512,0.2336148511815051,-4.411136790000002,-2.8741409099999977,-11.111416699999976,-0.936468712147378,-1.0207578250408813,1.136681619020348,-1.152247272554489,-0.7561139179561087,-4.336301480858267,7.312724883033412,5.297381732850112,19.391595983680425,40.830000000000005,165.76,40.44,205.42,201.34,37.4,137.51,674.19,143.19,1.5931800158604283,0.11606543063419804,0.859088986109711,4.601463394155483,0.9057252453556667,1.2549853876143653,0.13096597413175118,1.2549853876143653,-1.282745173470337,0.6725140746465785,0.13096597413175118,1.2549853876143653,0.6725140746465785,0.13096597413175118,0.13096597413175118,1.2549853876143653,1.2549853876143653,-3.4912977089730255,0.8360608922496902,-1.7778514384813078,0.6339928740513241,-1.5126289329516411,0.0009852331984451536,0.005408388404820714,0.0006376359336124042,3.455616362595313e-08,0.005408388404820714,0.0015209132804896634,0.004119570338613498,4.8974071383889086e-06,5.050953378598979e-05,1.2379159279571723e-06
CsCaCl3,1.0,188.28,99.98,180.61,1.0,2.0,-1.0,0.79,1.0,3.16,0.5524861878453039,1.0386740331491713,-2.37,-2.16,-2.65,-2.44,0.8943396226415095,0.8852459016393444,0.6312717768418578,-2.0859241200000014,-3.766160950000002,-8.594666479999974,-0.4792429764515966,-1.9458476867976409,0.0197235606770763,-0.5452966317296846,0.1499954621481116,-3.935229981089612,3.8635765556284616,6.309260154585895,13.876021229339663,253.57,179.84,67.85000000000001,319.04,231.02,75.67,202.25,67.61,224.95,1.8831766353270654,0.3006894249789677,0.92963141086805,3.781651643842406,0.939181083642166,0.5493788240130577,0.3453043465537008,0.5493788240130577,-0.784448444976149,1.1930175779855545,0.3453043465537008,0.5493788240130577,1.1930175779855545,0.3453043465537008,0.3453043465537008,0.5493788240130577,0.5493788240130577,-1.2260114505160398,0.5669065795722914,-0.7338110697664502,0.5605193430567217,0.09793846995968801,0.9882854214645643,0.9636005804158833,0.9913939113767983,0.9406319630007776,0.9636005804158833,0.9722430725612626,0.9991479309365087,0.9208496360497495,0.9949225822946466,0.7170346390274323
LiMgI3,0.0,115.93,72.45,219.49,1.0,2.0,-1.0,0.98,1.31,2.66,0.3272727272727272,0.4181818181818181,-1.6800000000000002,-1.35,-2.46,-2.13,0.6829268292682927,0.6338028169014085,0.2451224580329851,-2.8741409099999977,-4.705333049999998,-7.083940510000032,-1.0207578250408813,-1.3065628048520797,0.2908709899851069,-0.7561139179561087,0.500356888176296,-3.4344351648747526,5.297381732850112,7.971349299642951,11.131355946143175,165.76,135.17999999999998,90.24,201.34,191.16,107.49,674.19,561.2099999999999,41.190000000000005,1.6001380262249827,0.06067647918928069,0.8124215729008992,5.43343557664925,0.8753897490119175,0.7544748372337315,0.08496552188108641,0.7544748372337315,-0.857201464883137,0.5197546990312298,0.08496552188108641,0.7544748372337315,0.5197546990312298,0.08496552188108641,0.08496552188108641,0.7544748372337315,0.7544748372337315,-2.49306555007119,0.586185725566831,-0.5443665839346683,0.5505895514106841,-0.0603171036645209,0.7601109648461786,0.0008699747222515171,0.7794075648000461,0.4435134824848927,0.0008699747222515171,7.981038473437008e-05,0.9979072953654066,0.9948547593603543,0.9993498355974827,0.30981219730414544
CsBaBr3,0.0,188.28,134.51,195.56,1.0,2.0,-1.0,0.79,0.89,2.96,0.6887755102040817,0.9591836734693876,-2.17,-2.07,-2.65,-2.55,0.8188679245283019,0.8117647058823529,0.3311671843915196,-2.0859241200000014,-3.22934977,-7.858438990000018,-0.4792429764515966,-2.0224315294266337,0.0551102718918419,-0.5452966317296846,0.1815487042226235,-3.6781509272527466,3.8635765556284616,5.363406047114364,12.554312316976,253.57,219.67,75.14,319.04,266.14000000000004,88.34,202.25,131.01,22.81,1.3997472306891683,0.2077994611760358,0.8222999684400613,4.6161708177718035,0.8294953742344507,1.1230865704215265,0.20679585972153203,1.1230865704215263,-1.058341520078557,0.7597285117796797,0.20679585972153203,1.1230865704215263,0.7597285117796797,0.20679585972153203,0.20679585972153203,1.1230865704215263,1.1230865704215263,-2.0506154673141257,0.7885947558105033,-1.239447536015448,0.6058164707490319,-0.5587372120545099,0.008226732516073936,0.10333344237459084,0.006100500324756521,0.00023351015029702692,0.10333344237459084,0.008137977050220872,0.03533074246133988,0.004995942003300371,0.015967848485639997,0.003962890823427117
BaNbSe3,0.0,161.04,67.89,198.14,2.0,4.0,-2.0,0.89,1.6,2.55,0.3434343434343435,0.8131313131313131,-1.6599999999999997,-0.9499999999999996,-2.55,-1.84,0.6509803921568627,0.5163043478260867,0.8618966598083562,-3.22934977,-4.453728150000003,-6.510488250000024,-2.0224315294266337,-4.45372830288892,-0.2111875472497096,0.1815487042226235,-1.1054994379504737,-2.730814399751447,5.363406047114364,7.135067946929306,10.84576444731508,219.67,158.34,79.97,266.14000000000004,209.16,95.78,131.01,77.56,23.97,2.3720724701723377,0.2265999713967418,0.9547015503318417,4.410953231762875,1.2037318535948724,1.2349304455082035,0.04857126503573783,1.1373997521541175,-0.9511302743783466,0.7697597596204881,0.04857126503573783,1.1373997521541175,0.7697597596204881,0.04857126503573783,0.04857126503573783,1.1373997521541175,1.1373997521541175,-1.8245645735419087,0.750792476524198,-1.0262224640856876,0.6081521056063051,-0.0748004861462057,0.001361078941835049,0.00020682303773974367,0.004775084620991775,0.017066333034358866,0.00020682303773974367,0.009859930782400465,0.17275446023249216,0.08391140420847265,0.009940824432300155,0.27729017121788996
PbAgBr3,0.0,149.22,115.26,195.56,2.0,1.0,-1.0,2.33,1.93,2.96,0.586734693877551,0.7602040816326531,-0.6299999999999999,-1.03,-1.11,-1.51,0.5675675675675674,0.6821192052980133,0.2590141775822091,-3.496077730000001,-4.402160580000001,-7.858438990000018,-3.4960778500144083,-0.2462930884548233,0.0551102718918419,-0.8830451593257576,-1.4755869046631138,-3.6781509272527466,6.576348032711487,7.75596378025508,12.554312316976,103.96,132.41000000000005,75.14,140.49,190.44,88.34,56.76,54.86,22.81,1.2946382092660071,0.13300738278155994,0.7843668043772687,7.723652309492801,0.6526442237418837,1.2353295641835516,0.14883017884725513,1.2353295641835516,-1.0996272270276992,0.5528571857556837,0.14883017884725513,1.2353295641835516,0.5528571857556837,0.14883017884725513,0.14883017884725513,1.2353295641835516,1.2353295641835516,-2.4163121217263526,0.8315988177877318,-1.5826160015524946,0.6277586632429373,-0.6276789280613809,0.0013523541154472879,0.011005402544158216,0.0008925146109567912,4.5249638361966884e-05,0.011005402544158216,0.00015118611872144978,0.005050035262941977,5.889250223211264e-05,0.00018046325259942216,0.002175256542838309
CsSrI3,0.0,188.28,117.95,219.49,1.0,2.0,-1.0,0.79,0.95,2.66,0.5363636363636363,0.8545454545454544,-1.87,-1.7100000000000002,-2.65,-2.49,0.7056603773584906,0.6867469879518072,0.4657573383642844,-2.0859241200000014,-3.5257832000000016,-7.083940510000032,-0.4792429764515966,-1.2811882639810177,0.2908709899851069,-0.5452966317296846,0.150586057166743,-3.4344351648747526,3.8635765556284616,5.884929518021573,11.131355946143175,253.57,195.84,90.24,319.04,254.93,107.49,202.25,111.21,41.190000000000005,1.5962696057651546,0.21378826578585172,0.8544857114767264,4.274116814703094,0.8780187174995214,0.8374853363164068,0.2584265538330025,0.8374853363164068,-0.862717120717009,1.0084246185243018,0.2584265538330025,0.8374853363164068,1.0084246185243018,0.2584265538330025,0.2584265538330025,0.8374853363164068,0.8374853363164068,-1.468133085876235,0.704429910979441,-0.8641041924812702,0.5855325065104167,-0.07335562636398552,0.45573641844586454,0.47401190714500635,0.4602078712947035,0.38866277446512726,0.47401190714500635,0.49806760276491086,0.642234721197862,0.5502662055612083,0.514917904979656,0.2804254539376944
RbTiI3,0.0,172.2,85.67,219.49,1.0,2.0,-1.0,0.82,1.54,2.66,0.3909090909090909,0.7818181818181817,-1.8400000000000003,-1.12,-2.62,-1.9,0.7022900763358779,0.5894736842105264,0.6931471805599453,-2.23129531,-4.219539480000003,-7.083940510000032,-0.6626547127478113,-4.219539624849625,0.2908709899851069,-0.5654554674099543,-0.3138992857783973,-3.4344351648747526,4.153592876586776,7.119307230391988,11.131355946143175,231.42,154.67,90.24,324.0,206.03,107.49,240.1,51.94,41.190000000000005,2.0100385199019493,0.21424967611830903,0.9076135561596377,4.441116992502931,1.0813171320658714,0.997087075375873,0.19270482616098636,0.9970870753758734,-0.8542586883933897,0.8406024753845543,0.19270482616098636,0.9970870753758734,0.8406024753845543,0.19270482616098636,0.19270482616098636,0.9970870753758734,0.9970870753758734,-1.4975244307088784,0.6850469964426487,-0.8852284435379005,0.5882064492431587,0.01658595334440137,0.05983714201109297,0.06123232789106928,0.05122666867626963,0.4734602217590513,0.06123232789106928,0.03762267790573611,0.8175893780102363,0.45688382379240494,0.3788206703994315,0.5118032375558278
LiMgCl3,0.0,115.93,72.45,180.61,1.0,2.0,-1.0,0.98,1.31,3.16,0.3977900552486187,0.5082872928176796,-2.18,-1.85,-2.46,-2.13,0.8861788617886179,0.8685446009389672,0.2451224580329851,-2.8741409099999977,-4.705333049999998,-8.594666479999974,-1.0207578250408813,-1.3065628048520797,0.0197235606770763,-0.7561139179561087,0.500356888176296,-3.935229981089612,5.297381732850112,7.971349299642951,13.876021229339663,165.76,135.17999999999998,67.85000000000001,201.34,191.16,75.67,674.19,561.2099999999999,224.95,1.6001380262249827,0.07743735400539559,0.8286018062413978,4.896789613916331,0.8454250993410913,0.927425887670478,0.10372684000763864,0.9274258876704778,-1.0422059392330287,0.5630859285196623,0.10372684000763864,0.9274258876704778,0.5630859285196623,0.10372684000763864,0.10372684000763864,0.9274258876704778,0.9274258876704778,-3.021395303836018,0.674081243243672,-1.050281731250549,0.5853854295509628,-0.5306811057712539,0.16414690508547403,0.001830793813312634,0.15275680980081388,0.00044458151867964057,0.001830793813312634,0.0001841809183709765,0.882912836219551,0.061152893067011986,0.5225438590422627,0.005064853762533623
CsZnCl3,0.0,188.28,74.34,180.61,1.0,2.0,-1.0,0.79,1.65,3.16,0.4088397790055249,1.0386740331491713,-2.37,-1.5100000000000002,-2.65,-1.79,0.8943396226415095,0.8435754189944136,0.9323768696257794,-2.0859241200000014,-5.977182470000003,-8.594666479999974,-0.4792429764515966,-1.1074028380152596,0.0197235606770763,-0.5452966317296846,0.922398193658712,-3.935229981089612,3.8635765556284616,9.889346728482574,13.876021229339663,253.57,110.68,67.85000000000001,319.04,166.61,75.67,202.25,29.97,224.95,2.532687651331719,0.3048126046895154,1.0231232695644878,4.1549400293670065,1.0846922020425904,0.8504839167969795,0.13184582377698104,0.8504839167969795,-0.9071951397814955,0.900528430759775,0.13184582377698104,0.8504839167969795,0.900528430759775,0.13184582377698104,0.13184582377698104,0.8504839167969795,0.8504839167969795,-1.5913633410989494,0.6390492096493521,-0.8988193959432748,0.5866655854258362,-0.04548772944930611,0.4045469067006344,0.0056011072363768,0.405319570831508,0.09369206173342833,0.0056011072363768,0.11049125171853524,0.9754273712146553,0.39910629246779933,0.4562552802269271,0.3454886762688489
SnHfS3,0.0,115.87,70.83,184.4,2.0,4.0,-2.0,1.96,1.3,2.58,0.3858695652173912,0.6249999999999999,-0.6200000000000001,-1.28,-1.48,-2.14,0.4189189189189189,0.5981308411214953,0.4822522513219346,-3.6934392700000016,-2.693665829999998,-7.00838179000003,-3.693439396789498,-2.693665922468976,0.8145175879610062,-1.0130803347838755,0.1845735353332302,-2.847077729734469,6.875250052003975,6.50368793830198,11.769320157021456,106.59,153.65,74.72999999999999,135.54,213.77,84.92999999999999,46.940000000000005,89.50999999999999,273.21,1.6358887477057744,0.14666447125795368,0.8318907966348645,5.250854683124152,0.582639732355964,0.8631116263219347,0.17856014091560793,0.8631116263219346,-0.8106555310043779,0.7782191245936609,0.17856014091560793,0.8631116263219346,0.7782191245936609,0.17856014091560793,0.17856014091560793,0.8631116263219346,0.8631116263219346,-1.495314970915619,0.6659592315397802,-0.7639951079580689,0.574561825895907,0.09220866002002227,0.3566749008724596,0.03553098016487017,0.35409267521412985,0.8436212671363618,0.03553098016487017,0.01158898439264667,0.9172756054430279,0.8764417135534287,0.9129222577303482,0.7045690039086733
EuZrS3,1.0,143.72,72.07,184.4,2.0,4.0,-2.0,1.2,1.33,2.58,0.3913043478260869,0.7336956521739131,-1.38,-1.25,-2.24,-2.11,0.6160714285714285,0.5924170616113744,0.6286086594223741,-2.76744646,-3.6022224400000007,-7.00838179000003,-2.76744655500174,-3.602222563658176,0.8145175879610062,0.4802925635161391,-0.2714066713124998,-2.847077729734469,6.002313428086848,7.139550537079975,11.769320157021456,31.35,166.94,74.72999999999999,267.74,222.0,84.92999999999999,114.02,84.44,273.21,1.9941723324545582,0.19454662503899856,0.9046534155547711,4.336914715598661,0.9407749340758507,0.9673491113106785,0.198075436543139,0.9673491113106785,-0.8351581545192623,0.8231695386421276,0.198075436543139,0.9673491113106785,0.8231695386421276,0.198075436543139,0.198075436543139,0.9673491113106785,0.9673491113106785,-1.459980527877883,0.6799321165335206,-0.8529772525150441,0.5841681638076383,0.051340262703879834,0.09335843642265718,0.07495881048152624,0.08284357831743626,0.663263977938124,0.07495881048152624,0.027165224816100415,0.8510214954459245,0.5989864410995716,0.5849932733860506,0.6056976698786901
NaCaCl3,0.0,139.25,99.98,180.61,1.0,2.0,-1.0,0.93,1.0,3.16,0.5524861878453039,0.7679558011049723,-2.23,-2.16,-2.51,-2.44,0.8884462151394423,0.8852459016393444,0.3293037471426003,-2.7445312200000007,-3.766160950000002,-8.594666479999974,-2.7445313142150973,-1.9458476867976409,0.0197235606770763,-0.7570217149871556,0.1499954621481116,-3.935229981089612,5.147636303709317,6.309260154585895,13.876021229339663,175.88,179.84,67.85000000000001,260.21000000000004,231.02,75.67,845.6800000000001,67.61,224.95,1.392778555711142,0.1568550313893302,0.8060720081331955,5.0104321918308266,0.8089860946315375,1.0907178018592871,0.1864988004820278,1.0907178018592871,-1.0219635314855913,0.708371921421972,0.1864988004820278,1.0907178018592871,0.708371921421972,0.1864988004820278,0.1864988004820278,1.0907178018592871,1.0907178018592871,-2.160234145471894,0.7782686581701874,-1.1516535215380261,0.6071230321607435,-0.4849556187312308,0.013803932570632907,0.04830925860162951,0.010605367498075396,0.0009990721557141232,0.04830925860162951,0.003034674205769422,0.05563727145883456,0.015944991305330804,0.01225317854117014,0.007567268597303765
URhS3,1.0,1.025,67.29,184.4,3.0,3.0,-2.0,1.38,2.28,2.58,0.3614130434782608,0.5570652173913043,-1.2000000000000002,-0.3000000000000002,-2.06,-1.16,0.5825242718446603,0.2586206896551726,0.4326608509166542,-1.99527278,-3.3722443599999976,-7.00838179000003,-1.9952728484943232,-3.3722444757634187,0.8145175879610062,0.546861732757815,-0.8612050155585504,-2.847077729734469,5.590257855882314,8.367325920243628,11.769320157021456,187.98,145.95,74.72999999999999,241.76,217.77,84.92999999999999,131.23,61.38,273.21,0.015232575419824637,0.12124180069907065,0.5209408604984828,-6.2705437153286745,1.173381355685902,0.8168566673090989,0.15264637431446296,0.8168566673090989,-0.6514390664519221,0.7829121134269083,0.15264637431446296,0.8168566673090989,0.7829121134269083,0.15264637431446296,0.15264637431446296,0.8168566673090989,0.8168566673090989,-0.9944066045048202,0.6430416479445844,-0.6829196077514292,0.5653704307048999,0.4316166318438346,0.5383744135021211,0.012805436532013046,0.5486065699798232,0.9997200318573191,0.012805436532013046,0.01267411792014909,0.9704702612791647,0.9627101642744647,0.9861891988125727,0.9843094691592592
CsMgI3,0.0,188.28,72.45,219.49,1.0,2.0,-1.0,0.79,1.31,2.66,0.3272727272727272,0.8545454545454544,-1.87,-1.35,-2.65,-2.13,0.7056603773584906,0.6338028169014085,0.959775843813894,-2.0859241200000014,-4.705333049999998,-7.083940510000032,-0.4792429764515966,-1.3065628048520797,0.2908709899851069,-0.5452966317296846,0.500356888176296,-3.4344351648747526,3.8635765556284616,7.971349299642951,11.131355946143175,253.57,135.17999999999998,90.24,319.04,191.16,107.49,202.25,561.2099999999999,41.190000000000005,2.598757763975155,0.23757847192325193,0.9876606784980014,4.750654341556965,1.099636966743645,1.400752024304192,0.052933761333343904,1.1902912457673127,-1.0476450563331363,0.7162804203130124,0.052933761333343904,1.1902912457673127,0.7162804203130124,0.052933761333343904,0.052933761333343904,1.1902912457673127,1.1902912457673127,-2.0825355375084937,0.8101203594760737,-1.0990966467123073,0.6220427193425544,-0.18668377751970439,9.417030319688463e-05,0.0002455671303403493,0.0019298879912016634,0.0003577817868283483,0.0002455671303403493,0.0035335279867063593,0.0134244567542445,0.03203794203722591,0.0005808785110610121,0.10770464038416344
