# FEAT_ID     Score                   Feature Expression
912           134.020483687049818     (((chi_BX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * rB_rX_ratio) - (1.0 / rB_rX_ratio)))
913           134.020769416022119     (((chi_AX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
914           134.022260769735169     (((chi_AX_ratio * nB) - (log_rA_rB_ratio / rB_rX_ratio)) / ((chi_AX_ratio - rB_rX_ratio) - (1.0 / log_rA_rB_ratio)))
915           134.023465645916872     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio + chi_AX_ratio) * (rB_rX_ratio + nB)))
916           134.024775416908199     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) - ((chi_BX_ratio + log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
917           134.025883940042547     (((chi_BX_ratio + log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
918           134.026201263467158     (((chi_BX_ratio / log_rA_rB_ratio) + log_rA_rB_ratio) - ((chi_BX_ratio * rB_rX_ratio) * (chi_BX_ratio * nB)))
919           134.026596618754127     (((chi_BX_ratio - log_rA_rB_ratio) / (chi_BX_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
920           134.027716904071042     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio + rB_rX_ratio) + (chi_AX_ratio * nB)))
921           134.028843252901765     (((chi_BX_ratio / log_rA_rB_ratio) / (nB^2)) - ((chi_AX_ratio^2) - log_rA_rB_ratio))
922           134.02886234050419      (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) + ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
923           134.029016394048313     (((log_rA_rB_ratio / rB_rX_ratio) - chi_BX_ratio) - ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
924           134.029381742753117     (((log_rA_rB_ratio - rB_rX_ratio) / (chi_AX_ratio^2)) + ((1.0 / log_rA_rB_ratio) + (log_rA_rB_ratio / nB)))
925           134.029656834191258     (((chi_AX_ratio / log_rA_rB_ratio) - (log_rA_rB_ratio + rB_rX_ratio)) - ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio + nB)))
926           134.029706010100256     (((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) + ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
927           134.029801784182098     (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio + chi_AX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)))
928           134.030234863855526     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) - (chi_AX_ratio / (log_rA_rB_ratio * nB)))
929           134.030250419384629     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
930           134.030425860340529     (((1.0 / chi_AX_ratio) + (log_rA_rB_ratio / chi_AX_ratio)) + (chi_AX_ratio / (log_rA_rB_ratio * nB)))
931           134.031350916419342     (((chi_BX_ratio * rB_rX_ratio) - (log_rA_rB_ratio * nB)) - ((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)))
932           134.032591217604534     (((chi_BX_ratio - log_rA_rB_ratio) / rB_rX_ratio) - ((chi_BX_ratio / nB) / (chi_AX_ratio * log_rA_rB_ratio)))
933           134.032665367171916     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_BX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
934           134.033042039981922     (((chi_AX_ratio * nB) - (log_rA_rB_ratio / rB_rX_ratio)) / ((chi_BX_ratio - rB_rX_ratio) - (1.0 / log_rA_rB_ratio)))
935           134.033138717231338     (((chi_BX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((chi_BX_ratio + nB) - (chi_AX_ratio / nB)))
936           134.033466738903257     (((chi_BX_ratio / log_rA_rB_ratio) + (chi_AX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio * nB) * (chi_AX_ratio^2)))
937           134.033785923227441     (((chi_AX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((chi_AX_ratio + nB) - (rB_rX_ratio - nB)))
938           134.033816553381712     (((chi_AX_ratio - nB) * (log_rA_rB_ratio - rB_rX_ratio)) + ((nB / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
939           134.033829696378575     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / log_rA_rB_ratio)) - ((chi_AX_ratio / nB) + (log_rA_rB_ratio / rB_rX_ratio)))
940           134.034193338540149     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio^2) / (log_rA_rB_ratio * nB)))
941           134.034277173150713     (((chi_AX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)) + ((log_rA_rB_ratio / chi_AX_ratio) - (log_rA_rB_ratio * rB_rX_ratio)))
942           134.034356077260014     (((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio * nB)) + ((log_rA_rB_ratio + rB_rX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
943           134.034741083056019     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)) + ((chi_BX_ratio + log_rA_rB_ratio) - (chi_BX_ratio^2)))
944           134.036410694304379     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
945           134.036662334433117     (((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - (chi_AX_ratio / (log_rA_rB_ratio * nB)))
946           134.037249106601678     (((chi_BX_ratio - chi_AX_ratio) - (chi_BX_ratio / log_rA_rB_ratio)) + ((chi_BX_ratio - log_rA_rB_ratio) * (chi_AX_ratio * nB)))
947           134.03735104270487      (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) - ((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
948           134.037546233778869     (((chi_BX_ratio * rB_rX_ratio)^2) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
949           134.037979681459319     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * rB_rX_ratio)) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio * nB)))
950           134.038473954278174     (((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio + rB_rX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)))
951           134.039017056180342     (((chi_BX_ratio / log_rA_rB_ratio) + (chi_BX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio * nB) * (chi_AX_ratio^2)))
952           134.039717351215984     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio^2)) - ((nB / rB_rX_ratio) / (rB_rX_ratio - nB)))
953           134.040510783481693     (((chi_BX_ratio + chi_AX_ratio) * (chi_BX_ratio^2)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
954           134.0421386024247       (((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio * rB_rX_ratio)) * ((chi_AX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
955           134.042997042111551     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((log_rA_rB_ratio / nB) / (chi_BX_ratio - nB)))
956           134.043612138947992     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)))
957           134.044195919721915     (((chi_BX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((1.0 / log_rA_rB_ratio) - (log_rA_rB_ratio + nB)))
958           134.044643070397342     (((chi_BX_ratio * rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) + ((nB / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
959           134.045201960919144     (((chi_BX_ratio * chi_AX_ratio) * (log_rA_rB_ratio - nB)) + ((chi_BX_ratio / log_rA_rB_ratio) - (chi_AX_ratio - log_rA_rB_ratio)))
960           134.045460169504764     (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio - log_rA_rB_ratio)) / ((chi_AX_ratio / nB) + (log_rA_rB_ratio - nB)))
961           134.046241575434351     (((chi_AX_ratio - rB_rX_ratio) - (1.0 / rB_rX_ratio)) - ((chi_AX_ratio / nB) / (log_rA_rB_ratio * nB)))
962           134.0463647251363       (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((log_rA_rB_ratio^2) * (nB / chi_AX_ratio)))
963           134.04746570251956      (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * nB)))
964           134.047620002516453     (((chi_AX_ratio / nB) + (1.0 / rB_rX_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) + (1.0 / log_rA_rB_ratio)))
965           134.047648523910141     (((chi_AX_ratio * rB_rX_ratio) * (rB_rX_ratio^2)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
966           134.048119284123345     (((chi_BX_ratio + chi_AX_ratio) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) / (rB_rX_ratio * nB)))
967           134.048390615709934     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)) + ((chi_AX_ratio^2) * (log_rA_rB_ratio - nB)))
968           134.048896890960464     (((chi_BX_ratio - rB_rX_ratio) * (chi_BX_ratio * nB)) - ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
969           134.051662956716086     (((chi_AX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio * rB_rX_ratio)) - ((rB_rX_ratio / nB) / (log_rA_rB_ratio * nB)))
970           134.051784675129852     (((chi_BX_ratio / nB) + (1.0 / chi_AX_ratio)) * ((log_rA_rB_ratio / rB_rX_ratio) + (1.0 / log_rA_rB_ratio)))
971           134.051810150293051     (((chi_BX_ratio + rB_rX_ratio) * (chi_AX_ratio * rB_rX_ratio)) * ((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)))
972           134.051932180850372     (((log_rA_rB_ratio / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) - ((rB_rX_ratio^2) * (rB_rX_ratio * nB)))
973           134.052171136811637     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) - ((chi_BX_ratio * nB) + (chi_AX_ratio * nB)))
974           134.053127891838045     (((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)) * ((log_rA_rB_ratio / chi_AX_ratio) - (log_rA_rB_ratio + rB_rX_ratio)))
975           134.053818933209925     (((log_rA_rB_ratio / chi_AX_ratio) + (log_rA_rB_ratio - nB)) / ((chi_BX_ratio * chi_AX_ratio) - (nB / log_rA_rB_ratio)))
976           134.05507597196015      (((chi_AX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio / nB) / (log_rA_rB_ratio * nB)))
977           134.055915717280413     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) / ((chi_AX_ratio * nB) + chi_BX_ratio))
978           134.05615114556656      (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((chi_AX_ratio - rB_rX_ratio) / (chi_BX_ratio - nB)))
979           134.057057913017388     (((rB_rX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((chi_BX_ratio - nB) - (chi_AX_ratio * nB)))
980           134.057677926543022     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio * nB)))
981           134.058840101007888     (((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)) * ((chi_AX_ratio * rB_rX_ratio) * chi_AX_ratio))
982           134.059437832824528     (((chi_BX_ratio * log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio))
983           134.059965851649167     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)) - ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio + nB)))
984           134.061972362295705     (((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)) - ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio + nB)))
985           134.062856233981108     (((chi_BX_ratio * rB_rX_ratio) - (chi_BX_ratio / nB)) - ((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)))
986           134.063148137196094     (((log_rA_rB_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)) + ((rB_rX_ratio / chi_AX_ratio) + (1.0 / rB_rX_ratio)))
987           134.064396238604445     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio / nB)) + ((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio * nB)))
988           134.064396238604445     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)) + ((rB_rX_ratio / log_rA_rB_ratio) - (rB_rX_ratio / nB)))
989           134.064396238604445     (((log_rA_rB_ratio / chi_AX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) - ((rB_rX_ratio / nB) + (rB_rX_ratio * nB)))
990           134.065644453918537     (((log_rA_rB_ratio / nB) / (nB^2)) + ((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)))
991           134.065656256048044     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio + log_rA_rB_ratio) + (chi_AX_ratio * nB)))
992           134.068765453469894     (((chi_AX_ratio * rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - (rB_rX_ratio / (log_rA_rB_ratio * nB)))
993           134.069353032144136     (((chi_BX_ratio / rB_rX_ratio) + (chi_AX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / nB)))
994           134.070021562031513     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_AX_ratio * nB) - (rB_rX_ratio / log_rA_rB_ratio)))
995           134.070216756028941     (((chi_AX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)) - ((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * nB)))
996           134.070216756028941     (((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)) - ((chi_AX_ratio - log_rA_rB_ratio) - (1.0 / rB_rX_ratio)))
997           134.070216756028941     (((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_AX_ratio * nB) - (1.0 / rB_rX_ratio)))
998           134.070289079127605     (((log_rA_rB_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) / ((chi_BX_ratio * nB) * (chi_AX_ratio + log_rA_rB_ratio)))
999           134.070423559330294     (((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)) - ((log_rA_rB_ratio - rB_rX_ratio) * (nB / chi_AX_ratio)))
1000          134.07219180419014      (((chi_BX_ratio^2) + (chi_AX_ratio * nB)) - ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1001          134.072630010866533     (((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
1002          134.073428418826495     (((rB_rX_ratio / log_rA_rB_ratio) + (1.0 / rB_rX_ratio)) - (log_rA_rB_ratio / (rB_rX_ratio - nB)))
1003          134.077215076309415     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)) / ((chi_BX_ratio - rB_rX_ratio) - (1.0 / log_rA_rB_ratio)))
1004          134.077895155791055     (((chi_BX_ratio^2) * (log_rA_rB_ratio * nB)) - ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1005          134.079877429546968     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio^2)) * ((log_rA_rB_ratio / chi_AX_ratio) * (log_rA_rB_ratio - nB)))
1006          134.080203213103971     (((chi_BX_ratio * rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) / (rB_rX_ratio * nB)))
1007          134.080380198058492     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio * nB) - (rB_rX_ratio / log_rA_rB_ratio)))
1008          134.081703033803592     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
1009          134.083139162609598     (((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
1010          134.085824064933149     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio^2) * (log_rA_rB_ratio + nB)))
1011          134.086505610635584     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio - log_rA_rB_ratio) + (chi_BX_ratio * rB_rX_ratio)))
1012          134.091098974130432     (((chi_BX_ratio - log_rA_rB_ratio) + (rB_rX_ratio / nB)) * ((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)))
1013          134.09205141181846      (((chi_AX_ratio * rB_rX_ratio) - (log_rA_rB_ratio / nB)) / ((chi_BX_ratio - rB_rX_ratio) - (1.0 / log_rA_rB_ratio)))
1014          134.096790563211414     (((chi_AX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio * nB) - (rB_rX_ratio / log_rA_rB_ratio)))
1015          134.104366628585637     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((log_rA_rB_ratio + rB_rX_ratio) / (chi_BX_ratio - nB)))
1016          134.105671560711301     (((chi_BX_ratio * nB) * (chi_AX_ratio^2)) - ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1017          134.106549037214052     (((chi_BX_ratio / chi_AX_ratio) - (chi_AX_ratio^2)) / ((chi_AX_ratio - nB) * (rB_rX_ratio / log_rA_rB_ratio)))
1018          134.107623812149484     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)))
1019          134.109998002363056     (((chi_AX_ratio * log_rA_rB_ratio) + (chi_AX_ratio * nB)) - ((log_rA_rB_ratio / rB_rX_ratio) + (rB_rX_ratio / log_rA_rB_ratio)))
1020          134.112321388618312     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * (log_rA_rB_ratio / (chi_AX_ratio - nB)))
1021          134.112321388618312     (((chi_AX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)) * ((log_rA_rB_ratio / chi_AX_ratio) - log_rA_rB_ratio))
1022          134.118750783630048     (((chi_BX_ratio + chi_AX_ratio) * (chi_BX_ratio * log_rA_rB_ratio)) + ((chi_BX_ratio * nB) / (log_rA_rB_ratio - nB)))
1023          134.119334164335555     (((chi_BX_ratio * chi_AX_ratio) * (chi_BX_ratio + nB)) - ((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / rB_rX_ratio)))
1024          134.12273918171104      (((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio * rB_rX_ratio)) - ((chi_BX_ratio^2) / (chi_AX_ratio + nB)))
1025          134.131306093430567     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) / ((chi_AX_ratio - nB) * (rB_rX_ratio / chi_BX_ratio)))
1026          134.132062751455635     (((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)) + ((rB_rX_ratio^2) / (chi_AX_ratio * log_rA_rB_ratio)))
1027          134.137453822476402     (((log_rA_rB_ratio - nB) * rB_rX_ratio) + ((nB / rB_rX_ratio) / (rB_rX_ratio - nB)))
1028          134.143383525887884     (((chi_BX_ratio^2) - chi_BX_ratio) / ((chi_AX_ratio - nB) * (rB_rX_ratio / log_rA_rB_ratio)))
1029          134.144614861060319     (((chi_BX_ratio * log_rA_rB_ratio) - (rB_rX_ratio / nB)) * ((chi_BX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
1030          134.145856191088683     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - (chi_AX_ratio / (nB^2)))
1031          134.147712354104613     (((chi_AX_ratio + log_rA_rB_ratio) - (rB_rX_ratio * nB)) / ((chi_AX_ratio * log_rA_rB_ratio) * (rB_rX_ratio - nB)))
1032          134.150093712124487     (((chi_BX_ratio * chi_AX_ratio) * (log_rA_rB_ratio^2)) - ((log_rA_rB_ratio^2) / (rB_rX_ratio * nB)))
1033          134.150272521682552     (((chi_BX_ratio - log_rA_rB_ratio) + (rB_rX_ratio / log_rA_rB_ratio)) * ((log_rA_rB_ratio^2) * (log_rA_rB_ratio + nB)))
1034          134.156759764429154     (((chi_BX_ratio / chi_AX_ratio) + (chi_AX_ratio / nB)) - ((chi_BX_ratio^2) * (chi_AX_ratio * log_rA_rB_ratio)))
1035          134.157620668416598     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio * nB)))
1036          134.15839416810536      (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) * ((chi_AX_ratio - nB) * (log_rA_rB_ratio / nB)))
1037          134.158950980536559     (((chi_AX_ratio + log_rA_rB_ratio) - (chi_AX_ratio / nB)) - ((log_rA_rB_ratio^2) / chi_AX_ratio))
1038          134.158950980536559     (((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio / nB) - chi_AX_ratio))
1039          134.168307147835321     (((chi_AX_ratio * log_rA_rB_ratio) - (chi_AX_ratio / nB)) + ((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_BX_ratio)))
1040          134.172694689994842     (((chi_BX_ratio * log_rA_rB_ratio) - (chi_AX_ratio / nB)) + ((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_BX_ratio)))
1041          134.175454100785856     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio + log_rA_rB_ratio) / (chi_AX_ratio - nB)))
1042          134.177224148080313     (((chi_AX_ratio + nB) - (rB_rX_ratio - nB)) / ((chi_AX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)))
1043          134.18852983318709      (((chi_BX_ratio * log_rA_rB_ratio) / (chi_AX_ratio * rB_rX_ratio)) - ((chi_BX_ratio * nB) * (chi_AX_ratio * log_rA_rB_ratio)))
1044          134.191499667240691     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((chi_BX_ratio^2) / (chi_AX_ratio - nB)))
1045          134.193543505327341     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_BX_ratio / nB) / (nB^2)))
1046          134.196433265264687     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio / nB) / (nB^2)))
1047          134.20498008970884      (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio - rB_rX_ratio) + (log_rA_rB_ratio * nB)))
1048          134.205098459156176     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) * ((rB_rX_ratio + nB) / (chi_BX_ratio - nB)))
1049          134.205923404075293     (((chi_BX_ratio * chi_AX_ratio) - (1.0 / chi_AX_ratio)) * ((chi_BX_ratio * log_rA_rB_ratio) / (chi_AX_ratio - nB)))
1050          134.226147203434323     (((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_AX_ratio - nB) * (log_rA_rB_ratio / nB)))
1051          134.235541993069546     (((chi_AX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio / chi_BX_ratio)) - ((log_rA_rB_ratio / nB) - log_rA_rB_ratio))
1052          134.246662949098663     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((log_rA_rB_ratio * nB) - log_rA_rB_ratio))
1053          134.2470008567891       (((chi_BX_ratio^2) * (chi_AX_ratio * log_rA_rB_ratio)) - ((log_rA_rB_ratio^2) / (rB_rX_ratio * nB)))
